-1.873280398171482120e-01,1.854641293239129425e+02
-3.730800002447948738e-01,1.702859515156515897e+02
1.510476341358786001e-01,1.915857624844016129e+02
-6.624461787916473277e-02,1.944216294528974629e+02
5.487223037501918199e-01,1.428499969598463792e+02
2.828841207927192403e-01,1.874648814917609627e+02
2.351721480247250251e-01,1.879192294355979413e+02
9.967179435866485582e-02,1.949700917008065062e+02
-3.855981817975280834e-01,1.709842924427675825e+02
-2.083550635023113939e-01,1.889831142785805014e+02
5.020051671475730393e-01,1.491341635585258132e+02
3.757252418740160693e-01,1.706741113081785102e+02
3.394410912215327647e-01,1.793830701498039559e+02
-2.050981637537652724e-01,1.918983578472734735e+02
-1.080792209482553667e-01,1.959228803515965183e+02
-8.992275002504244996e-02,1.947184382808853798e+02
6.251908736440779935e-01,1.191965932529348322e+02
-5.142490580669282219e-01,1.473958629243337839e+02
3.256448794265809354e-01,1.783287093585973651e+02
1.806042334772308411e-01,1.949851249527722530e+02
5.445186340884876353e-02,1.968438812128241580e+02
-4.334608066978908325e-01,1.636253604805668260e+02
8.524931034352343368e-03,1.951659108903964750e+02
-6.615911353510470772e-01,1.090353527545319565e+02
-3.786072468836060301e-01,1.749172352720534036e+02
-4.024387755577679138e-01,1.697424962760971425e+02
3.801964526264771660e-01,1.702657945213952360e+02
-1.383269015326493434e-01,1.923510643884156934e+02
2.073186199441581432e-02,1.954982088475652517e+02
-4.248345201701659302e-01,1.683825305954172222e+02
3.234110223559111263e-01,1.769518339927711281e+02
3.423599967854724924e-02,1.971829712019800525e+02
3.630225471074630117e-01,1.709486962968860553e+02
5.703332049531528725e-01,1.381956673061511935e+02
5.819409509915474121e-01,1.372407842486955474e+02
5.983592526105954712e-02,1.965234834877411743e+02
3.740317237453787830e-02,1.967840985601203272e+02
4.001034394407667061e-01,1.686044758454979444e+02
-1.832614246855547580e-01,1.928874886067711998e+02
-1.935418367573517873e-01,1.911081473103862720e+02
3.164429760018870330e-01,1.848609463484598336e+02
-3.379319180087764218e-01,1.777656967835094690e+02
-1.802623423704772521e-01,1.889225984738412762e+02
1.342881628895686852e-01,1.952063769510109523e+02
3.673790535638352117e-01,1.767427929130407165e+02
-2.482591448243842425e-01,1.829726829053761037e+02
-6.886027231147050509e-01,9.670446052386597557e+01
-4.908823188964381856e-01,1.607672694324370184e+02
2.084705391548395126e-01,1.892128578712612352e+02
-6.180377330910971079e-01,1.236744089137982456e+02
5.291401475584657232e-01,1.448909816663775416e+02
4.562324549775118587e-01,1.595983748464956022e+02
-2.377838719625527675e-01,1.898252375058303869e+02
2.433472347155510307e-01,1.898302892456442237e+02
-1.329722301990145239e-01,1.954368230527266519e+02
3.736008017467639108e-01,1.689185469818418142e+02
2.515558277337391624e-02,1.933221980145267764e+02
-6.194371087316884877e-02,1.939647898274339752e+02
-5.895349997961368826e-01,1.291374961012409699e+02
3.841775633369930443e-01,1.753955676386641755e+02
6.412953189138920207e-01,1.138084673522068044e+02
-4.207115657641194995e-01,1.700440312077875546e+02
-2.097259177714629608e-01,1.873567103358331849e+02
-1.402076945670659505e-02,1.990223541349343463e+02
-4.063722908836170933e-01,1.728419875599829538e+02
5.349879808990912755e-01,1.441161233144584912e+02
5.303761027342884793e-02,2.013097616169068829e+02
-8.633520081028986382e-02,1.975779357069362163e+02
-1.360451677782483493e-01,1.926122819789585208e+02
-1.895293874112082277e-01,1.942029629598353608e+02
-5.841347875540737755e-01,1.362771881197910488e+02
3.252430302308749188e-01,1.817561458322258261e+02
1.685840320834081363e-01,1.903378230217942075e+02
-1.749673658551527122e-01,1.875350440826712770e+02
-2.531297878772899024e-01,1.822603615070659373e+02
6.151565081329229967e-01,1.255837272917163290e+02
-4.598830372890682638e-01,1.673370797775598646e+02
-2.227319546573786058e-01,1.900442290896386623e+02
3.125370771124404423e-01,1.805624571386092043e+02
2.501269625208716318e-01,1.905599241901336143e+02
-5.220939990936255271e-01,1.461214072525443157e+02
-3.637889845594774463e-01,1.772899274678751169e+02
4.629969061993530199e-01,1.587834190147889331e+02
-4.587297011103330657e-02,1.967342023648420763e+02
1.563493373891373661e-01,1.913878807766022874e+02
-2.558998923535796277e-01,1.874130877557404915e+02
3.544455043981910580e-01,1.757260676375792912e+02
3.273318043313966919e-01,1.828005653280338265e+02
3.356819286672266256e-01,1.728190739350772560e+02
-3.289576919610325278e-01,1.849646235319772529e+02
-8.504166763397373596e-03,1.943193608575725477e+02
-5.488370129894235561e-01,1.416594632918537684e+02
-3.872110485205750852e-01,1.686560268848864439e+02
2.520700152394941274e-01,1.836718787712901815e+02
1.646705201732905910e-01,1.921865712724677451e+02
-5.101596281206772776e-01,1.473581975461194702e+02
6.938956831658088520e-01,9.534380974891188032e+01
-4.730773348032121794e-01,1.601061844472318398e+02
4.438763619793865134e-01,1.594203835748522238e+02
3.714643649077765675e-01,1.730396477413139564e+02
2.867792514252505143e-01,1.867790529932303514e+02
-2.192501669745711840e-02,1.925446810917416940e+02
1.499449256163805089e-01,1.953343778093385765e+02
-3.416507601617965184e-01,1.767392758586462946e+02
-3.538558319452697609e-01,1.785084943626414429e+02
-3.391650053446613744e-01,1.802491515905403787e+02
3.237814996552664665e-02,1.956173342119747645e+02
-5.944810828774127476e-01,1.277294717734292107e+02
-1.217057021349558232e-01,1.963354240421647319e+02
3.559475401387754978e-01,1.774060701417480459e+02
-6.363009735717239934e-01,1.178726579346792818e+02
-1.002708487887616490e-01,1.985472741270596373e+02
-2.393173421982216775e-01,1.860610236017816419e+02
-1.137180921075711670e-01,1.924071153421015481e+02
-1.625201453216182923e-01,1.921194379128024821e+02
2.923704636647030120e-02,2.019231264781708433e+02
2.090869777885878966e-01,1.855815959433072351e+02
6.298655340300948202e-01,1.206057187699692008e+02
-6.643837597712512477e-02,1.961703693073337149e+02
-4.394302884806419729e-01,1.626256260883495486e+02
4.157972340932532540e-01,1.683891844905135144e+02
-2.023024705903218590e-01,1.923762217020725416e+02
-5.444235950972439175e-01,1.444757161424900005e+02
-4.405603437982018034e-01,1.619595819145224027e+02
6.933756641853945982e-03,1.952006574740447320e+02
2.043632879718279560e-01,1.898212286930287860e+02
1.884140059081984009e-01,1.901645492460534683e+02
2.339666382166654540e-02,1.930140906982065303e+02
-1.805964289225858721e-01,1.904419731079443920e+02
1.323855973407567221e-02,1.987241435494929647e+02
-1.182408152025917758e-01,1.918066073097460276e+02
-4.336761193833905126e-01,1.630831841650869762e+02
9.436478405098810279e-04,1.967718909971640642e+02
1.110582213567756216e-01,1.955242113075424868e+02
2.338228662659850854e-01,1.857555805877117336e+02
9.801443616497636235e-02,1.933135931865575685e+02
6.555205096246785601e-01,1.066124110440300115e+02
2.360518681827271648e-01,1.869666361022280228e+02
5.224825837558610964e-01,1.472470618880967095e+02
-2.142221832726322606e-01,1.888715392627723304e+02
-4.044579717187417045e-01,1.697944325692295706e+02
-3.072156473721300921e-02,1.925345325143574655e+02
-3.788024699275958085e-01,1.712512029639611626e+02
4.253906728533322079e-01,1.679737684455235467e+02
7.307589532392587406e-02,1.992261538823817943e+02
-1.103911321574313764e-01,1.939058433799463330e+02
-1.906718356466621800e-01,1.926429141248234487e+02
-1.477139687526601297e-01,1.974793507748602508e+02
1.818102539990925914e-01,1.884244328435182751e+02
-4.853046673325969174e-01,1.600387195026933114e+02
-1.011741474375973671e-01,1.984331112395683476e+02
-5.020654860903034367e-02,1.949672732801680297e+02
2.199440148327527766e-01,1.898847996781613290e+02
3.298636241022652182e-01,1.807227448981655016e+02
1.984455565628794049e-01,1.872657020273160242e+02
-1.484908915993045087e-01,1.947707358732566547e+02
3.833015095600416852e-04,1.980943735356664490e+02
2.433459397659928913e-01,1.939958185098958268e+02
1.955704186296709779e-01,1.912342464922891452e+02
1.931367621595395934e-01,1.911905904339168671e+02
6.494334625811835071e-01,1.090290988582335103e+02
-1.224911014834566964e-01,1.942276233856263445e+02
1.658719610004311396e-01,1.897814495572363569e+02
-1.903062554695489628e-01,1.920895138447338866e+02
-4.065583974505247999e-01,1.673732942602396463e+02
5.227487849306376999e-01,1.493205357584785418e+02
-1.915955219034906898e-01,1.881018754149784797e+02
2.335183103196898091e-01,1.868911872317200391e+02
-4.150143038936537389e-03,1.959790515634636563e+02
2.034693735774328882e-01,1.854076860183897963e+02
4.328774819444869415e-02,1.981877617201499504e+02
-1.473300755790878935e-01,1.963426717229537246e+02
2.369681491006656038e-01,1.811094968160827818e+02
-3.315215410843776467e-01,1.817002397630884047e+02
4.948012688215374655e-01,1.549061136075258105e+02
8.167495027105892494e-03,1.968856758126239583e+02
-6.127945662557036099e-01,1.269300283889562309e+02
7.170703842510839365e-02,1.951880360569030302e+02
7.848614554419968553e-03,1.965774478419436946e+02
-6.129569120997945680e-03,2.039575488395001344e+02
-2.172058310448988505e-01,1.915050897229899363e+02
-2.419352814051107248e-01,1.878030383252147715e+02
2.423538566073865919e-01,1.880479734758632162e+02
-4.787916881095659605e-01,1.564537308841894969e+02
1.973469246566094959e-01,1.917722562322070132e+02
-3.455224171082466045e-01,1.756620222967594032e+02
-2.177287759130693279e-01,1.920982599038419778e+02
-8.385207715393055983e-03,1.937079432480012997e+02
-4.196059619992359435e-02,1.947896230867026190e+02
7.872527809337494242e-02,1.925024189765317146e+02
1.129528637618047865e-01,2.021784884644667386e+02
-9.683650856959359621e-02,1.957739266740349535e+02
-4.397160192650509947e-01,1.597798765911648502e+02
5.461912127783186133e-01,1.403346668064427547e+02
-3.392914664380063949e-01,1.819990107702085993e+02
-2.419246311774504443e-01,1.862881844624739074e+02
-2.943827360637459867e-01,1.764571397995277948e+02
4.961501897152870155e-01,1.535360836383137553e+02
-2.952121694279891129e-01,1.807801394706869189e+02
-3.067272492343452450e-01,1.783712907192232819e+02
3.453389432658245384e-01,1.777230547528526188e+02
-2.363658060512614095e-02,1.991966482044276177e+02
1.179907172563130630e-01,1.931267290031725281e+02
-2.609175681230041510e-01,1.845418684012711878e+02
4.084924547633044800e-01,1.701367564122301701e+02
-4.445731538936176230e-01,1.657396182454526468e+02
4.820440161185258754e-01,1.537634796861982238e+02
-1.750361461694458776e-01,1.912444928769054400e+02
2.446076093144966546e-01,1.908737155497078106e+02
-2.171539345820705791e-01,1.911132741812265579e+02
3.776886615453841634e-01,1.701622973614047396e+02
1.199173521493368116e-01,1.948679596025913270e+02
-2.191180775735521724e-01,1.833696974615939439e+02
-1.570380491953657087e-01,1.942707094540072603e+02
2.613757794154591418e-01,1.856093673523495795e+02
1.051433024006868527e-01,1.933246309648920374e+02
-3.633245322211259287e-02,1.917458250368958659e+02
2.729205145014324541e-01,1.830994095809336386e+02
1.689548208601079349e-01,1.938918332028250688e+02
6.196967232346991539e-01,1.217377565001256841e+02
1.414010943354122862e-02,1.949692305853111520e+02
3.633842596211385723e-01,1.787432188730290363e+02
-3.475052404212068402e-01,1.724554805967858329e+02
7.728368538024635304e-02,1.972952304763236668e+02
-1.639414213312456459e-01,2.006661107778236044e+02
-8.499550258387490731e-02,1.982248075717007225e+02
-4.617349739552628618e-02,1.986616790135377926e+02
5.398277776069052014e-02,1.947400802315379167e+02
