-6.173167340456402197e-02,1.954679216972084816e+02
-1.430719154447701869e-01,1.978151925120841099e+02
2.823526612889046827e-01,1.805121394310070855e+02
4.054254497356438169e-01,1.664534858132830664e+02
-3.218199040408158962e-01,1.807983837264814042e+02
-2.981920414343352532e-01,1.806824774304696746e+02
-1.110740721056388720e-02,1.918142979353413011e+02
1.301010100275230008e-01,1.946482680986435696e+02
3.757277881731490021e-01,1.715544690992613255e+02
1.556467574044221314e-01,1.936598132665357355e+02
1.312443458768754179e-01,1.924689765262578476e+02
6.450626772107583007e-02,1.914244318647465946e+02
3.248933378271792738e-01,1.801732311140880256e+02
3.511929799149050568e-01,1.774098609504542310e+02
-4.476168211325833313e-01,1.641479680863928081e+02
1.512014459317477522e-01,1.959373751001855339e+02
-5.233021781934529132e-02,1.983738172647367151e+02
-1.130920305490814570e-01,1.919351379914847939e+02
1.256021452179761355e-01,1.955136906867086566e+02
2.852223539497202864e-01,1.823155067684097901e+02
3.790739857448337524e-01,1.746583440328866743e+02
-1.296519761832076456e-01,1.911049527396079952e+02
-9.746885512076063074e-02,1.931756191855505449e+02
3.951143046564747907e-01,1.701661259790535610e+02
2.874673115568436299e-01,1.830191476203660841e+02
2.643116329483507498e-01,1.890391394055752983e+02
5.131158159090207782e-01,1.529523353563985495e+02
-1.270547863805747413e-01,1.984817743473529390e+02
1.471023040778013935e-01,1.900978255353921043e+02
3.802883903320557896e-02,1.984345873146896508e+02
-4.339018736596360060e-01,1.624218256036681112e+02
-4.973369305182200745e-02,1.950871425854308541e+02
6.253159978141756281e-02,1.995348184277585233e+02
3.066199049373862229e-01,1.771656801608064029e+02
-1.469611410815349628e-01,1.947768842720689690e+02
2.621627272327766711e-01,1.850211960535055766e+02
3.539942556828595821e-02,1.957262434722562432e+02
-2.017315982326233492e-01,1.838618756925656044e+02
6.773410437462713818e-02,1.938308020500086855e+02
4.806070019106954971e-01,1.526344347776321229e+02
1.761601435956216266e-01,1.956941049784478253e+02
-1.660325421157021197e-01,1.931255729508420131e+02
8.358072537965173521e-02,1.953433757095186820e+02
2.253522206396513794e-01,1.900587417424591195e+02
-2.186706469039709777e-01,1.920760837853194118e+02
-6.373027294725683856e-01,1.190593927419732836e+02
-5.984962539155956884e-01,1.304899631198744601e+02
1.859338675005705599e-01,1.951311698380323776e+02
-3.097521708428613851e-01,1.805458406752494511e+02
1.731931398652358789e-01,1.891909787117993176e+02
6.582051870107272773e-01,1.123550481367814058e+02
1.169035176657676374e-02,1.907643286251635004e+02
3.035964835845954557e-01,1.820337292353425767e+02
2.419156218168962980e-01,1.815633081377033875e+02
-2.044205040889531810e-01,1.870235277050181537e+02
4.861865890284894354e-01,1.580701787207865152e+02
-1.358328444508082322e-01,1.929711816739501842e+02
-2.024254903807351236e-01,1.908558314097389541e+02
